"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"faithful-jazz-28279","petwpmqi","faithful-jazz-28279","finished","-","ankeshanand","","2020-06-16T02:00:16.000Z","5747","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","up_n_down","1","84","0","","101","0","2500","0","false","up_n_down","1","27000","84","0","","101","0","84","0","1","0","1","0","up_n_down","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.702059759761569","4.702059759761569","4.978916639340203","4.723905014307265","3.868904966219942","0.1447394660209749","1850","1850","1850","0.5616894197952218","0.5616894197952218","3850","1690","870","0.16618281877161536","0.16618281877161536","0.1179770246778616","0.1179770246778616","546.3021142188634","","1335.2","1335.2","2371","1219","953","231.89264757641627","0","","","69.33","","","","","","","69.33","","","","","","","","","","","100000","2.343325886929035","","","","","","0.2001112404152751","","","","","","0","","0","","","","","",""
"laced-water-28190","3bl94853","laced-water-28190","finished","-","ankeshanand","","2020-06-16T01:56:06.000Z","5102","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","gopher","1","84","0","","444","0","2500","0","false","gopher","1","27000","84","0","","444","0","84","0","1","0","1","0","gopher","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.32685387458522364","0.32685387458522364","0.3344459903463949","0.3302769090455205","0.2705681693401128","0.011684696021640052","490.6","490.6","490.6","2.535364526659413","2.535364526659413","980","480","240","0.028200038729666928","0.028200038729666928","0.10812566708431944","0.10812566708431944","91.75859632753762","","996","996","1509","966","828","103.34969762897228","0","","","24.11","","","","","","","24.11","","","","","","","","","","","100000","1.3308416323840615","","","","","","0.10495435181846842","","","","","","0","","0","","","","","",""
"fearless-pyramid-28272","2btmzcwu","fearless-pyramid-28272","finished","-","ankeshanand","","2020-06-16T01:58:41.000Z","4414","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","asterix","1","84","0","","123","0","2500","0","false","asterix","1","27000","84","0","","123","0","84","0","1","0","1","0","asterix","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","8.449779279285528","8.449779279285528","8.788879320851207","8.569867415680235","5.087555043567141","0.5214029320766346","1072.5","1072.5","1072.5","3.3071319018404908","3.3071319018404908","1450","1100","300","0.1486556359875905","0.1486556359875905","0.10399961414635912","0.10399961414635912","123.16147936753602","","455.23","455.23","568","467","168","48.57753698984749","0","","","21.44","","","","","","","21.44","","","","","","","","","","","100000","1.2724851978123188","","","","","","0.12319703571815044","","","","","","0","","0","","","","","",""
"vital-haze-28239","1krqp020","vital-haze-28239","finished","-","ankeshanand","","2020-06-16T01:57:15.000Z","5634","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","amidar","1","84","0","","88","0","2500","0","false","amidar","1","27000","84","0","","88","0","84","0","1","0","1","0","amidar","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","5.33581479579342","5.33581479579342","5.413767027502944","5.3925677408220345","3.386111415791914","0.29192114544028813","181.35","181.35","181.35","0.9603391684901532","0.9603391684901532","192","192","80","0.239266730271228","0.239266730271228","0.10243916671529438","0.10243916671529438","26.16615179960554","","1148.72","1148.72","1180","1179","733","87.12681332402786","0","","","51.63","","","","","","","51.63","","","","","","","","","","","100000","1.8668412486255168","","","","","","0.2131261116627604","","","","","","0","","0","","","","","",""
"prime-snowball-28194","2nbil9a8","prime-snowball-28194","finished","-","ankeshanand","","2020-06-16T01:56:12.000Z","5892","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","battle_zone","1","84","0","","101","0","2500","0","false","battle_zone","1","27000","84","0","","101","0","84","0","1","0","1","0","battle_zone","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.20983489747561207","0.20983489747561207","0.6228005405771381","0.20854666846904135","0.12722375330506394","0.046945796534055693","5750","5750","5750","0.4365968626844911","0.4365968626844911","14000","6000","2000","0.14160401002506265","0.14160401002506265","0.09733687459622424","0.09733687459622424","2363.7893307145628","","1355.84","1355.84","1989","1419","828","229.8887435260805","0","","","4.43","","","","","","","4.43","","","","","","","","","","","100000","0.02659990574074909","","","","","","0.006565095982928324","","","","","","0","","0","","","","","",""
"laced-sun-28194","3m4wnmgs","laced-sun-28194","finished","-","ankeshanand","","2020-06-16T01:56:12.000Z","5563","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kung_fu_master","1","84","0","","444","0","2500","0","false","kung_fu_master","1","27000","84","0","","444","0","84","0","1","0","1","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.0372556054121431","1.0372556054121431","1.4495380404574572","1.035074099355296","0.8636389379028886","0.04493880163097958","2431","2431","2431","0.154213634685823","0.154213634685823","6200","2200","1600","0.09440931708059014","0.09440931708059014","0.09665091779444608","0.09665091779444608","660.5596112388343","","1272.68","1272.68","1845","1245","903","115.90322514925975","0","","","23.99","","","","","","","23.99","","","","","","","","","","","100000","0.3732452868692577","","","","","","0.032620378169906324","","","","","","0","","0","","","","","",""
"snowy-dawn-28247","2930jyss","snowy-dawn-28247","finished","-","ankeshanand","","2020-06-16T01:57:21.000Z","6669","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","chopper_command","1","84","0","","123","0","2500","0","false","chopper_command","1","27000","84","0","","123","0","84","0","1","0","1","0","chopper_command","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.4218052973191164","2.4218052973191164","2.6608731326085575","2.450428141410711","1.337499241902872","0.1437917777200494","1438","1438","1438","12.34251968503938","12.34251968503938","1600","1500","900","0.10670524166099388","0.10670524166099388","0.09533511738231358","0.09533511738231358","134","","1442.33","1442.33","27001","999","287","3658.2224154772216","0","","","8.72","","","","","","","8.72","","","","","","","","","","","100000","0.18244621491562577","","","","","","0.01189991055741557","","","","","","0","","0","","","","","",""
"super-spaceship-28271","1ebe8dhk","super-spaceship-28271","finished","-","ankeshanand","","2020-06-16T01:58:38.000Z","5662","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","asterix","1","84","0","","101","0","2500","0","false","asterix","1","27000","84","0","","101","0","84","0","1","0","1","0","asterix","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","7.78668853414864","7.78668853414864","8.583640794590222","7.925929043769909","4.696324438729857","0.5960428235779357","926","926","926","2.745398773006135","2.745398773006135","1500","950","300","0.12340572216477076","0.12340572216477076","0.08633475214932537","0.08633475214932537","143.43639705458304","","355.54","355.54","601","356","200","40.47626959095909","0","","","18.52","","","","","","","18.52","","","","","","","","","","","100000","1.4359422556221486","","","","","","0.14153910824861377","","","","","","0","","0","","","","","",""
"warm-terrain-28166","11nfv9gj","warm-terrain-28166","finished","-","ankeshanand","","2020-06-16T01:55:09.000Z","4519","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","asterix","1","84","0","","88","0","2500","0","false","asterix","1","27000","84","0","","88","0","84","0","1","0","1","0","asterix","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","8.239978977782727","8.239978977782727","8.891041473269027","8.26407039224793","5.291604487484706","0.35716758443191504","919.5","919.5","919.5","2.7204754601226995","2.7204754601226995","1550","900","500","0.12228541882109616","0.12228541882109616","0.08555098694126585","0.08555098694126585","126.86508581954295","","419.98","419.98","648","413","290","40.973645188096214","0","","","18.39","","","","","","","18.39","","","","","","","","","","","100000","1.3809219476908443","","","","","","0.13181869021169842","","","","","","0","","0","","","","","",""
"stellar-waterfall-28234","2m3ih9ji","stellar-waterfall-28234","finished","-","ankeshanand","","2020-06-16T01:57:13.000Z","4160","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","ms_pacman","1","84","0","","420","0","2500","0","false","ms_pacman","1","27000","84","0","","420","0","84","0","1","0","1","0","ms_pacman","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","10.89727610606388","10.89727610606388","12.37042765279418","10.88676369105478","10.7332343095461","0.14957463016003272","831.5","831.5","831.5","0.5845227475468333","0.5845227475468333","1470","820","660","0.26161601038079557","0.26161601038079557","0.07889469169062203","0.07889469169062203","99.59292143521044","","661.5","661.5","810","676","456","48.32504526640405","0","","","77.55","","","","","","","77.55","","","","","","","","","","","100000","12.648159835886956","","","","","","0.9192111878886818","","","","","","0","","0","","","","","",""
"chocolate-music-28172","3amwf8u9","chocolate-music-28172","finished","-","ankeshanand","","2020-06-16T01:55:16.000Z","4688","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","gopher","1","84","0","","123","0","2500","0","false","gopher","1","27000","84","0","","123","0","84","0","1","0","1","0","gopher","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7379432101688643","0.7379432101688643","0.9532777408097666","0.7294872925277105","0.7284813653304764","0.03976937078671403","424.6","424.6","424.6","1.817192600652884","1.817192600652884","760","420","240","0.020212044926413635","0.020212044926413635","0.07749779572137917","0.07749779572137917","54.76166542390764","","1023.59","1023.59","1238","1030","853","43.23866209771066","0","","","17.35","","","","","","","17.35","","","","","","","","","","","100000","1.6852946001052855","","","","","","0.1180599176812917","","","","","","0","","0","","","","","",""
"prime-darkness-28241","2zospv3c","prime-darkness-28241","finished","-","ankeshanand","","2020-06-16T01:57:18.000Z","5876","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","ms_pacman","1","84","0","","88","0","2500","0","false","ms_pacman","1","27000","84","0","","88","0","84","0","1","0","1","0","ms_pacman","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","11.195925992356557","11.195925992356557","11.610234052857995","11.174792087802013","11.13794060371906","0.0762354960525679","817.6","817.6","817.6","0.5690231935771632","0.5690231935771632","1950","770","610","0.2546788441383441","0.2546788441383441","0.07680267296780699","0.07680267296780699","213.71532467279928","","597.68","597.68","1006","576","500","82.92489131738431","0","","","74.2","","","","","","","74.2","","","","","","","","","","","100000","10.083736789155006","","","","","","0.8261705459222197","","","","","","0","","0","","","","","",""
"silvery-butterfly-28235","2xayqewy","silvery-butterfly-28235","finished","-","ankeshanand","","2020-06-16T01:57:13.000Z","5829","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","battle_zone","1","84","0","","123","0","2500","0","false","battle_zone","1","27000","84","0","","123","0","84","0","1","0","1","0","battle_zone","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.4737748648726662","0.4737748648726662","0.5598794051988409","0.4800601110338374","0.00008991360112691314","0.06937490621764361","4950","4950","4950","0.3335651546763516","0.3335651546763516","16000","4000","1000","0.10818713450292396","0.10818713450292396","0.07436652070920968","0.07436652070920968","2750.9089406957837","","2384.01","2384.01","4730","2444","1102","656.8863447355257","0","","","4.43","","","","","","","4.43","","","","","","","","","","","100000","0.08429983110632748","","","","","","0.01095039698171604","","","","","","0","","0","","","","","",""
"fanciful-hill-28186","24dye6on","fanciful-hill-28186","finished","-","ankeshanand","","2020-06-16T01:56:04.000Z","4631","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","hero","1","84","0","","88","0","2500","0","false","hero","1","27000","84","0","","88","0","84","0","1","0","1","0","hero","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","12.15792111061077","12.15792111061077","12.206739070733256","12.206018306756375","11.963118542451925","0.08571650077362476","3185","3185","3185","0.37015437392795886","0.37015437392795886","3185","3185","3185","0.11404111398826824","0.11404111398826824","0.072417565454338","0.072417565454338","0","","399.57","399.57","402","400","398","0.8631917515824626","0","","","49.77","","","","","","","49.77","","","","","","","","","","","100000","6.6482571286201475","","","","","","0.3809894520509988","","","","","","0","","0","","","","","",""
"stoic-silence-28165","3ao284zq","stoic-silence-28165","finished","-","ankeshanand","","2020-06-16T01:55:09.000Z","4641","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","hero","1","84","0","","420","0","2500","0","false","hero","1","27000","84","0","","420","0","84","0","1","0","1","0","hero","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","11.623464208217197","11.623464208217197","11.65068634843854","11.65068634843854","11.438936757954515","0.042522282707595296","3185","3185","3185","0.37015437392795886","0.37015437392795886","3185","3185","3185","0.11404111398826824","0.11404111398826824","0.072417565454338","0.072417565454338","0","","404.8","404.8","406","406","402","1.833030277982336","0","","","49.7","","","","","","","49.7","","","","","","","","","","","100000","8.164787813019753","","","","","","0.498691201132536","","","","","","0","","0","","","","","",""
"toasty-energy-28281","xtd04npp","toasty-energy-28281","finished","-","ankeshanand","","2020-06-16T02:01:59.000Z","3881","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","hero","1","84","0","","101","0","2500","0","false","hero","1","27000","84","0","","101","0","84","0","1","0","1","0","hero","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","12.150842611494408","12.150842611494408","12.182471740445424","12.182471740445424","11.959809483877876","0.07122668685366805","3135","3135","3135","0.3615780445969125","0.3615780445969125","3135","3135","3135","0.11139882682449928","0.11139882682449928","0.07073967932240247","0.07073967932240247","0","","379.92","379.92","382","380","379","0.44","0","","","48.87","","","","","","","48.87","","","","","","","","","","","100000","7.301238941705227","","","","","","0.47157117782030256","","","","","","0","","0","","","","","",""
"classic-leaf-28236","maiji28w","classic-leaf-28236","finished","-","ankeshanand","","2020-06-16T01:57:14.000Z","5595","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","alien","1","84","0","","101","0","2500","0","false","alien","1","27000","84","0","","101","0","84","0","1","0","1","0","alien","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","16.62370698015073","16.62370698015073","16.987451807838045","16.59015741973276","16.471688103645864","0.09466759447664648","693.3","693.3","693.3","0.9090021480179652","0.9090021480179652","1340","680","610","0.16383922286357877","0.16383922286357877","0.06746474586588211","0.06746474586588211","87.06382716145667","","593.9","593.9","1003","607","335","92.23627269138753","0","","","66.37","","","","","","","66.37","","","","","","","","","","","100000","6.733351839780807","","","","","","0.4338804945617914","","","","","","0","","0","","","","","",""
"cosmic-energy-28264","1n2kmzl0","cosmic-energy-28264","finished","-","ankeshanand","","2020-06-16T01:58:22.000Z","5630","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","hero","1","84","0","","123","0","2500","0","false","hero","1","27000","84","0","","123","0","84","0","1","0","1","0","hero","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","12.027668094123854","12.027668094123854","12.072786207254891","12.072786207254891","11.873037980207586","0.08285768630176575","3010","3010","3010","0.34013722126929674","0.34013722126929674","3010","3010","3010","0.10479310891507689","0.10479310891507689","0.0665449639925636","0.0665449639925636","0","","382.85","382.85","385","384","379","2.108909670896314","0","","","46.78","","","","","","","46.78","","","","","","","","","","","100000","6.891927430188656","","","","","","0.4363465159453452","","","","","","0","","0","","","","","",""
"autumn-firefly-28174","1odtvkoy","autumn-firefly-28174","finished","-","ankeshanand","","2020-06-16T01:55:17.000Z","4414","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","up_n_down","1","84","0","","88","0","2500","0","false","up_n_down","1","27000","84","0","","88","0","84","0","1","0","1","0","up_n_down","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.6111909817547305","4.6111909817547305","5.4812501094458765","4.566843877058084","4.460649665315117","0.17743714541347066","1271.6","1271.6","1271.6","0.31493174061433443","0.31493174061433443","3250","1140","650","0.0931764824678767","0.0931764824678767","0.06614813885553503","0.06614813885553503","461.0894056471044","","849.01","849.01","1522","818","678","121.56533181791592","0","","","38.28","","","","","","","38.28","","","","","","","","","","","100000","2.491521698796749","","","","","","0.21725691136345268","","","","","","0","","0","","","","","",""
