"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"divine-wood-25925","1x4cw287","divine-wood-25925","finished","-","ankeshanand","","2020-06-13T00:07:23.000Z","13693","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","gopher","1","84","","0","50000","0","false","gopher","1","27000","84","","0","84","0","1","0","0","0","gopher","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.0139119394607512","1.0139119394607512","1.5313050069906622","0.975600797946973","0.7568773732951162","0.2334919451281083","581.6","581.6","581.6","3.5255712731229605","3.5255712731229605","1540","540","280","0.039213787761425256","0.039213787761425256","0.15035500487261588","0.15035500487261588","293.1986357403459","","2012.75","2012.75","8489","1595","576","1665.1649670528143","0","","","25.39","","","","","","","25.39","","","","","","","","","","","100000","0.7685201830863952","","","","","","0.5888305556222796","","","","","","0","","0","","","","","",""
"lively-flower-25881","20575ukx","lively-flower-25881","finished","-","ankeshanand","","2020-06-13T00:07:15.000Z","12944","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","battle_zone","1","84","","0","50000","0","false","battle_zone","1","27000","84","","0","84","0","1","0","0","0","battle_zone","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.00601759429037944","0.00601759429037944","0.09378017329601177","0.002137153821500298","0","0.013118026798524729","7560","7560","9670","0.6697061020529067","0.9414522319243748","20000","7000","0","0.2172096908939014","0.3053467000835422","0.14930730026559472","0.20989160864259565","5074.091051607174","","2241.29","2241.29","27001","1741","830","2752.8418526860564","0","","","5.83","","","","","","","5.83","","","","","","","","","","","100000","4.617631784635782","","","","","","0.300010847696662","","","","","","0","","0","","","","","",""
"polished-sound-25962","jemzkxoq","polished-sound-25962","finished","-","ankeshanand","","2020-06-13T00:07:37.000Z","15910","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","breakout","1","84","","0","50000","0","false","breakout","1","27000","84","","0","84","0","1","0","0","0","breakout","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.2409646622927255","1.2409646622927255","1.7219042720057736","1.2802453903897275","0.7323033696543974","0.3215070274425112","5.87","5.87","8.61","20.850000000000005","34.550000000000004","11","4","2","0.010438047559449312","0.01729662077596996","0.14479166666666665","0.2399305555555555","2.938213743075884","","5466.92","5466.92","27001","3047","273","6761.594420963151","0","","","4.7","","","","","","","4.7","","","","","","","","","","","100000","1.0451298938423397","","","","","","0.3943060358978808","","","","","","0","","0","","","","","",""
"amber-pine-25868","1qh6h1td","amber-pine-25868","finished","-","ankeshanand","","2020-06-13T00:07:12.000Z","9139","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","bank_heist","1","84","","0","50000","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","0","bank_heist","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.9527536329851896","1.9527536329851896","2.5484718343450137","1.525109684063504","1.507116991669019","0.468731686904131","112.8","112.8","112.8","2.6793478260869565","2.6793478260869565","230","110","50","0.23730445246690732","0.23730445246690732","0.13344160238191907","0.13344160238191907","38.5507457774814","","2871.88","2871.88","9092","2727","471","1696.026045083035","0","","","8.69","","","","","","","8.69","","","","","","","","","","","100000","0.8908510843023658","","","","","","0.40783473108708856","","","","","","0","","0","","","","","",""
"fresh-dew-25976","2lmakwv5","fresh-dew-25976","finished","-","ankeshanand","","2020-06-13T00:08:16.000Z","7907","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","boxing","1","84","","0","50000","0","false","boxing","1","27000","84","","0","84","0","1","0","0","0","boxing","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","-0.05129270583810509","-0.05129270583810509","2.740317051326166","-0.18135776279675384","-2.3053168320896744","1.145483660901956","1.67","1.67","7.13","15.699999999999998","70.3","15","2","-29","0.021896792189679215","0.09804741980474198","0.13083333333333333","0.5858333333333333","7.471351952625441","","1781.8","1781.8","1786","1782","1778","2.222611077089287","0","","","52.05","","","","","","","3.79","","","","","","","","","","","100000","1.7945302453517913","","","","","","0.6858206458359957","","","","","","0","","0","","","","","",""
"logical-monkey-25935","2xruvs14","logical-monkey-25935","finished","-","ankeshanand","","2020-06-13T00:07:24.000Z","13103","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","gopher","1","84","","0","50000","0","false","gopher","1","27000","84","","0","84","0","1","0","0","0","gopher","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.5888880512354442","0.5888880512354442","0.7073303797520794","0.5601526846017364","0.5005034038968413","0.0683808502114369","494.8","494.8","494.8","2.581066376496192","2.581066376496192","1620","380","340","0.028708365608055772","0.028708365608055772","0.11007471344377928","0.11007471344377928","227.9406940412352","","1034.16","1034.16","2004","1006.5","745","236.84179192026056","0","","","19.39","","","","","","","19.39","","","","","","","","","","","100000","0.6584412428557873","","","","","","0.544723728941381","","","","","","0","","0","","","","","",""
"laced-galaxy-25951","12xic7uw","laced-galaxy-25951","finished","-","ankeshanand","","2020-06-13T00:07:31.000Z","10431","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","ms_pacman","1","84","","0","50000","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","0","ms_pacman","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","11.87935830070034","11.87935830070034","13.263820168831996","12.212031248986776","9.744819819852156","0.9280737625863704","979.4","979.4","1137.9","0.7494424620874219","0.9261819803746656","2040","760","590","0.3354294555073114","0.41453311373958185","0.10115437292115044","0.12500940655900547","352.12730652421715","","682.47","682.47","965","659.5","415","90.19517226548214","0","","","68.26","","","","","","","68.26","","","","","","","","","","","100000","1.7255789919495583","","","","","","0.4533106255114078","","","","","","0","","0","","","","","",""
"desert-dawn-25859","3uggm8gu","desert-dawn-25859","finished","-","ankeshanand","","2020-06-13T00:07:09.000Z","6891","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","pong","1","84","","0","50000","0","false","pong","1","27000","84","","0","84","0","1","0","0","0","pong","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","-0.4400210840080958","-0.4400210840080958","-0.20784725054453543","-0.4561074819928958","-0.6300823078485782","0.10836828306678144","-17.28","-17.28","-15.85","2.442857142857144","3.4642857142857175","-10","-18","-20","0.08636363636363632","0.12247474747474749","0.09688385269121808","0.13739376770538245","1.7837040113202638","","2498.87","2498.87","3407","2561","2056","228.0187998828167","0","","","24.72","","","","","","","-17.28","","","","","","","","","","","100000","2.174909897008538","","","","","","0.43827150328755377","","","","","","0","","0","","","","","",""
"misty-surf-25949","3bu763hh","misty-surf-25949","finished","-","ankeshanand","","2020-06-13T00:07:31.000Z","9556","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","ms_pacman","1","84","","0","50000","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","0","ms_pacman","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","11.63594074952561","11.63594074952561","14.215394526922474","11.26074190990732","10.741838103836008","0.973010462175224","943.3","943.3","1164.9","0.7091882247992863","0.9562890276538808","1310","1000","550","0.31741278634526127","0.42800818485801273","0.09572114443959484","0.12907304004936565","235.90699438549925","","696","696","928","621.5","481","123.92376688916455","0","","","77.37","","","","","","","77.37","","","","","","","","","","","100000","1.6554237490728498","","","","","","0.448783560282737","","","","","","0","","0","","","","","",""
"fiery-donkey-25900","bqk8y91u","fiery-donkey-25900","finished","-","ankeshanand","","2020-06-13T00:07:18.000Z","11143","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","pong","1","84","","0","50000","0","false","pong","1","27000","84","","0","84","0","1","0","0","0","pong","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","-0.24483175800755275","-0.24483175800755275","0.03570526525514804","-0.19856060139787612","-0.7108661584094729","0.20603633814961125","-17.38","-17.38","-15.21","2.371428571428574","3.9214285714285744","-11","-18","-21","0.08383838383838385","0.1386363636363636","0.09405099150141644","0.15552407932011328","3.139362992710464","","3861.34","3861.34","10322","3977.5","2404","925.512541460136","0","","","24.62","","","","","","","-17.38","","","","","","","","","","","100000","3.0634318960249423","","","","","","0.4235270163387061","","","","","","0","","0","","","","","",""
"ethereal-meadow-25896","1pqlmoom","ethereal-meadow-25896","finished","-","ankeshanand","","2020-06-13T00:07:18.000Z","12405","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","asterix","1","84","","0","50000","0","false","asterix","1","27000","84","","0","84","0","1","0","0","0","asterix","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","7.256127119261239","7.256127119261239","8.929831824960212","7.367422196271307","5.134896819816596","0.8692874447946537","965","965","965","2.894938650306748","2.894938650306748","1800","950","300","0.13012754222681833","0.13012754222681833","0.09103734339768248","0.09103734339768248","338.9321466016465","","468.83","468.83","601","516","215","114.67580869564426","0","","","19.2","","","","","","","19.2","","","","","","","","","","","100000","1.1063729894161225","","","","","","0.7024309611350298","","","","","","0","","0","","","","","",""
"dashing-wood-25896","3t6yxso1","dashing-wood-25896","finished","-","ankeshanand","","2020-06-13T00:07:18.000Z","11304","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","amidar","1","84","","0","50000","0","false","amidar","1","27000","84","","0","84","0","1","0","0","0","amidar","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","5.037852942374403","5.037852942374403","5.2947363669749965","5.068191079318205","3.5793920811019535","0.20867829670861335","151.82","151.82","178.58","0.7987964989059081","0.9451859956236324","186","158","94","0.1990186724819408","0.2354913452364727","0.08520744587734141","0.1008227811168816","30.55564759582097","","1060.45","1060.45","1343","973.5","666","175.68166523573257","0","","","45.35","","","","","","","45.35","","","","","","","","","","","100000","1.0591019114553928","","","","","","0.7122066218152642","","","","","","0","","0","","","","","",""
"ancient-shadow-25975","3vjl8fh3","ancient-shadow-25975","finished","-","ankeshanand","","2020-06-13T00:08:01.000Z","14524","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","pong","1","84","","0","50000","0","false","pong","1","27000","84","","0","84","0","1","0","0","0","pong","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","-0.7174608440904673","-0.7174608440904673","-0.23725691595482865","-0.8246242103545842","-1.4137641945467294","0.4138046366064402","-17.8","-17.8","-13.6","2.0714285714285725","5.0714285714285765","-12","-20","-20","0.0732323232323232","0.1792929292929293","0.08215297450424926","0.20113314447592068","2.549509756796392","","1855.14","1855.14","2175","1820","1646","114.91544891788918","0","","","24.2","","","","","","","-17.8","","","","","","","","","","","100000","3.8312146878182887","","","","","","0.5368068008333444","","","","","","0","","0","","","","","",""
"avid-sound-25863","22uzd05c","avid-sound-25863","finished","-","ankeshanand","","2020-06-13T00:07:10.000Z","10711","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","alien","1","84","","0","50000","0","false","alien","1","27000","84","","0","84","0","1","0","0","0","alien","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","17.50428164662359","17.50428164662359","18.6227618177583","17.602113887429788","15.965452604052125","0.5462533425692458","782.1","782.1","892.5","1.0824057801210702","1.2979886740870927","1370","730","540","0.1950936224130649","0.23395044347458824","0.0803344976014145","0.0963347294888332","205.78773044085983","","764.52","764.52","1141","777","443","143.28241203999883","0","","","70.31","","","","","","","70.31","","","","","","","","","","","100000","1.9424539535671472","","","","","","0.4612950677238405","","","","","","0","","0","","","","","",""
"misty-sun-25875","2ynuqsrv","misty-sun-25875","finished","-","ankeshanand","","2020-06-13T00:07:13.000Z","12436","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","alien","1","84","","0","50000","0","false","alien","1","27000","84","","0","84","0","1","0","0","0","alien","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","18.02960754152153","18.02960754152153","18.9819806810302","18.01584570884154","15.354408684952016","0.5609562587114807","781","781","781","1.0802577621558291","1.0802577621558291","1140","700","490","0.1947064620582853","0.1947064620582853","0.08017507500108698","0.08017507500108698","242.66643772882975","","604.25","604.25","757","665.5","450","86.05653664887984","0","","","60.14","","","","","","","60.14","","","","","","","","","","","100000","2.061297014430165","","","","","","0.43775799766406415","","","","","","0","","0","","","","","",""
"zany-wind-25900","22zl4ff3","zany-wind-25900","finished","-","ankeshanand","","2020-06-13T00:07:18.000Z","9929","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","ms_pacman","1","84","","0","50000","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","0","ms_pacman","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","11.79320308325548","11.79320308325548","12.510650234448953","11.86852980083069","10.894973796725257","0.47681652735114094","839.7","839.7","1203.8","0.5936663693131135","0.9996654772524532","1330","680","450","0.26570843938713384","0.44742226880271496","0.08012883223213883","0.134927682374366","283.3318019566459","","616.89","616.89","958","563","421","92.20768894186644","0","","","65.62","","","","","","","65.62","","","","","","","","","","","100000","1.5608664629891515","","","","","","0.4786075495116413","","","","","","0","","0","","","","","",""
"glorious-cherry-25969","12dcpbq4","glorious-cherry-25969","finished","-","ankeshanand","","2020-06-13T00:07:42.000Z","9866","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","alien","1","84","","0","50000","0","false","alien","1","27000","84","","0","84","0","1","0","0","0","alien","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","18.33859565927862","18.33859565927862","19.55821237831186","18.331301077255368","15.394861632261058","0.6301225906168545","751.3","751.3","957.6","1.0222612770943178","1.4251122827572742","1360","720","610","0.18425313247923417","0.25686329719836687","0.07587066479224337","0.10576964883549037","124.35959954904968","","620.78","620.78","923","610.5","422","84.25527639263905","0","","","72.14","","","","","","","72.14","","","","","","","","","","","100000","2.0308871922433376","","","","","","0.3960321794807911","","","","","","0","","0","","","","","",""
"silver-vortex-25855","2ijlwxih","silver-vortex-25855","finished","-","ankeshanand","","2020-06-13T00:07:06.000Z","6099","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","ms_pacman","1","84","","0","50000","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","0","ms_pacman","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","12.901590347016468","12.901590347016468","14.241671537564502","12.885607308161095","9.265697058799502","0.8691926103631415","810.6","810.6","1064.8","0.5612176628010705","0.8446699375557538","970","860","600","0.25118530718171383","0.3780506063782003","0.0757491383591951","0.11400749514621555","75.56215984207968","","678.25","678.25","977","597","538","157.22794757930282","0","","","77.1","","","","","","","77.1","","","","","","","","","","","100000","1.3745520641312003","","","","","","0.4683815042644739","","","","","","0","","0","","","","","",""
"balmy-cloud-25883","ouaqzbnf","balmy-cloud-25883","finished","-","ankeshanand","","2020-06-13T00:07:15.000Z","8854","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","alien","1","84","","0","50000","0","false","alien","1","27000","84","","0","84","0","1","0","0","0","alien","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","16.5020377508375","16.5020377508375","19.04168984838731","16.780062163453067","12.076747277021733","1.8698892151634996","742.7","742.7","933.3","1.0054676820933417","1.377660613161492","1330","620","350","0.18122624243277496","0.2483105729973251","0.07462426991695534","0.10224785866461832","238.89267464700544","","666.15","666.15","1077","670.5","323","163.15399933804872","0","","","64.66","","","","","","","64.66","","","","","","","","","","","100000","2.501610592778027","","","","","","0.5237646257825196","","","","","","0","","0","","","","","",""
"honest-brook-25851","5pc4cbuy","honest-brook-25851","finished","-","ankeshanand","","2020-06-13T00:07:05.000Z","6584","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","amidar","1","84","","0","50000","0","false","amidar","1","27000","84","","0","84","0","1","0","0","0","amidar","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","4.504271397700018","4.504271397700018","4.693144087690899","4.488115694291129","4.237112685733396","0.11060881712903751","131.84","131.84","169.53","0.6894967177242889","0.8956783369803064","171","122","67","0.17178683385579938","0.2231566035164236","0.07354846239131703","0.09554181011845714","41.08009737086805","","762.69","762.69","843","754","718","43.44552796318627","0","","","30.21","","","","","","","30.21","","","","","","","","","","","100000","1.4384426035046578","","","","","","0.7112361045062542","","","","","","0","","0","","","","","",""
