"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_eps","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","wandb_dir","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"dazzling-mountain-34856","urxvtpm6","dazzling-mountain-34856","finished","-","maxa-schwarzer","","2020-06-24T18:11:21.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","1","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","amidar","1","84","","","444","0","50000","0","false","amidar","1","27000","84","","","444","0","84","0","1","0","1","0","amidar","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_base_no_ema","0","0","1000","1","0","standard","0","1","3","0.5","./wandb_ablations","0","","","","","","","","5.45222804593471","5.45222804593471","5.742365865168025","5.492108040597573","3.527076726714632","0.35103067159766654","167.25","167.25","167.25","0.8832056892778993","0.8832056892778993","260","159","33","0.22004906637590296","0.22004906637590296","0.09421135554647836","0.09421135554647836","30.653996476805435","","961.74","961.74","1153","982","450","112.9519030384172","0.05434966368861496","","","41.99","","","","","","","41.99","","","","","","","","","","","100000","0.2193832794021815","","","","","","0.7662319770365953","","","","","","0.04569923393055796","","0","","","","","",""
"avid-morning-33983","3wvs7yza","avid-morning-33983","finished","-","maxa-schwarzer","","2020-06-22T16:36:26.000Z","9","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","demon_attack","1","84","","","88","0","50000","0","false","demon_attack","1","27000","84","","","88","0","84","0","1","0","1","0","demon_attack","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_base_aug","1","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.53048489048083","2.53048489048083","3.330401872573984","2.4546764986005645","0.8933363427821879","0.5433980001167633","368.2","368.2","368.2","0.6071930317504918","0.6071930317504918","2360","220","90","0.022607203757754553","0.022607203757754553","0.11880807081202924","0.11880807081202924","387.81794698028096","","961.1","961.1","2552","817","303","484.1209662883855","0.1582370998211205","","","24.5","","","","","","","24.5","","","","","","","","","","","100000","0.20190349006950856","","","","","","0.6478606458723545","","","","","","0.06189996956922114","","0","","","","","",""
"spring-music-35845","3phvkgfp","spring-music-35845","finished","-","maxa-schwarzer","","2020-06-25T16:30:50.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","frostbite","1","84","","","444","0","50000","0","false","frostbite","1","27000","84","","","444","0","84","0","1","0","1","0","frostbite","0","1","","1","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_no_aug_no_gs","0","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","7.465108380343571","7.465108380343571","9.392130520058435","7.571103472248091","2.4249440290071287","1.3249779168787543","2504.2","2504.2","2504.2","3.042664670658683","3.042664670658683","3810","2595","190","9.270239452679588","9.270239452679588","0.5712612718116875","0.5712612718116875","762.0750356756216","","960.11","960.11","1198","936","445","159.4320479075647","0.03949077019545948","","","134","","","","","","","134","","","","","","","","","","","100000","2.6925708008673044","","","","","","0.15876478518627118","","","","","","0.08640230802698061","","0","","","","","",""
"rural-water-34047","vsvmtjs6","rural-water-34047","finished","-","maxa-schwarzer","","2020-06-22T16:50:31.000Z","8","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","jamesbond","1","84","","","420","0","50000","0","false","jamesbond","1","27000","84","","","420","0","84","0","1","0","1","0","jamesbond","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_base_6432","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.18493967235256428","0.18493967235256428","0.3788164337407635","0.2459135224451405","0","0.14502681458508637","163","163","163","0.491562729273661","0.491562729273661","450","150","0","0.244659485119591","0.244659485119591","0.48940832724616506","0.48940832724616506","82.04267182387468","","960.1","960.1","1817","915","459","280.28230411497617","0.06116826212219894","","","3.26","","","","","","","3.26","","","","","","","","","","","100000","0.1601365282256156","","","","","","0.35221215265728534","","","","","","0.04949187779743224","","0","","","","","",""
"misunderstood-pine-34505","1trwbbj5","misunderstood-pine-34505","finished","-","maxa-schwarzer","","2020-06-23T21:26:45.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","demon_attack","1","84","","","101","0","50000","0","false","demon_attack","1","27000","84","","","101","0","84","0","1","0","1","0","demon_attack","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_base_control","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.328916872136684","2.328916872136684","3.402619588578178","2.5080175498697903","0.3622199391501744","0.7298153954538366","224.3","224.3","224.3","0.2028659735880866","0.2028659735880866","840","190","60","0.0075531703438680205","0.0075531703438680205","0.0396943207433064","0.0396943207433064","147.33299019567886","","959.22","959.22","2161","934","368","389.6600975209035","0","","","19.03","","","","","","","19.03","","","","","","","","","","","100000","0.33900014768354597","","","","","","0.7367183912292122","","","","","","0","","0","","","","","",""
"electric-thunder-34409","qlbak3s1","electric-thunder-34409","finished","-","maxa-schwarzer","","2020-06-23T21:14:49.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","0","256","1","1","nature","true","chopper_command","1","84","","","88","0","50000","0","false","chopper_command","1","27000","84","","","88","0","84","0","1","0","1","0","chopper_command","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","hybrid_aug_control","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.151199966189276","2.151199966189276","2.4112981442647263","2.1740805194978208","1.2878521012835418","0.1716809606598232","803","803","803","-0.15748031496063006","-0.15748031496063006","1200","800","400","-0.0013614703880190605","-0.0013614703880190605","-0.0012163970319912418","-0.0012163970319912418","182.45821439441963","","958.99","958.99","2635","1066","225","374.3523873304403","0","","","6.19","","","","","","","6.19","","","","","","","","","","","100000","0.06747214477940579","","","","","","0.003439167380539766","","","","","","0","","0","","","","","",""
"classic-glade-35347","unkq57uf","classic-glade-35347","finished","-","maxa-schwarzer","","2020-06-24T20:17:22.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","1","nature","true","up_n_down","1","84","","","444","0","50000","0","false","up_n_down","1","27000","84","","","444","0","84","0","1","0","1","0","up_n_down","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_rep_test","1","0","1","1","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","5.884969392628437","5.884969392628437","7.283245782365786","6.207847728580624","4.243417683962225","1.0356013217000175","3979.8","3979.8","3979.8","1.4703071672354948","1.4703071672354948","10410","3540","2550","0.43500870926211094","0.43500870926211094","0.3088227387587591","0.3088227387587591","1451.8477743895878","","957.66","957.66","1817","990","649","248.18127326613504","0.09782317049331032","","","54.24","","","","","","","54.24","","","","","","","","","","","100000","1.1003643577538431","","","","","","0.10837107829953892","","","","","","0.043348502623121024","","0","","","","","",""
"radiant-durian-35136","6s5b5epc","radiant-durian-35136","finished","-","maxa-schwarzer","","2020-06-24T19:10:13.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","0.01","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","amidar","1","84","","","420","0","50000","0","false","amidar","1","27000","84","","","420","0","84","0","1","0","1","0","amidar","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","ema_target_control","0","0","1","0.01","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","4.676604663101075","4.676604663101075","5.446684818671564","5.179541372097656","2.75188243708825","1.0246648491338497","154.78","154.78","154.78","0.8149890590809629","0.8149890590809629","251","188","21","0.20305301894507288","0.20305301894507288","0.08693470269008577","0.08693470269008577","83.79183492441253","","957.46","957.46","1198","1084","504","261.90973330519813","0","","","41.15","","","","","","","41.15","","","","","","","","","","","100000","0.20714600519686935","","","","","","0.7664595579564571","","","","","","0","","0","","","","","",""
"sparkling-rain-35671","fe05wjda","sparkling-rain-35671","finished","-","maxa-schwarzer","","2020-06-25T16:16:33.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","1","nature","true","assault","1","84","","","101","0","50000","0","false","assault","1","27000","84","","","101","0","84","0","1","0","1","0","assault","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_rew_m1","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","4.802414591285113","4.802414591285113","6.931876778718411","4.7335310452369015","2.5591541782080314","0.8210343243093189","685.33","685.33","685.33","2.217097701149426","2.217097701149426","1218","693","273","0.14758974685965698","0.14758974685965698","0.8909353348729793","0.8909353348729793","110.78050866465634","","952.6","952.6","1549","952","507","156.5181778580367","0.09880545253802556","","","32.64","","","","","","","32.64","","","","","","","","","","","100000","0.5600019962150603","","","","","","0.03366753813094474","","","","","","0.2592461736200377","","0","","","","","",""
"giddy-frost-35140","rmcucb6o","giddy-frost-35140","finished","-","maxa-schwarzer","","2020-06-24T19:11:09.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","0.01","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","amidar","1","84","","","123","0","50000","0","false","amidar","1","27000","84","","","123","0","84","0","1","0","1","0","amidar","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","ema_target_control","0","0","1","0.01","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","5.40581637222456","5.40581637222456","5.883115059233082","5.476862238326962","1.921939555866132","0.48825989376521695","145.06","145.06","145.06","0.7618161925601751","0.7618161925601751","240","118","49","0.18980509745127433","0.18980509745127433","0.0812627647779658","0.0812627647779658","46.15036727914524","","952.46","952.46","1192","915","692","141.3529921862286","0","","","41.29","","","","","","","41.29","","","","","","","","","","","100000","0.22207311795838175","","","","","","0.8130396170258523","","","","","","0","","0","","","","","",""
"elated-wood-33693","2eifmqzb","elated-wood-33693","finished","-","ankeshanand","","2020-06-22T00:12:46.000Z","6166","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","1","0.25","1","256","1","2","nature","true","bank_heist","1","84","","","101","0","5000","0","false","bank_heist","1","27000","84","","","101","0","84","0","0","0","1","0","bank_heist","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","","1","in","0","0.00015","valid","1","0","32","1","","1000000","50000000","","1","1","28000","100","1","1000","0.01","101","","0","0","","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.9936837441822424","1.9936837441822424","2.947417134318673","2.5391629929860273","0.6597100607842387","1.0099243623565777","127.58620689655172","127.58620689655172","127.58620689655172","3.0811469265367317","3.0811469265367317","200","130","100","0.272890991327441","0.272890991327441","0.15345270929293778","0.15345270929293778","27.121078761704393","","952.2413793103448","952.2413793103448","2923","616","529","739.9713720078641","0","","","10.79310344827586","","","","","","","10.79310344827586","","","","","","","","","","","100000","0.136656637323834","","","","","","0.3901294802471995","","","","","","0","","0","","","","","",""
"radiant-flower-34058","8thez70t","radiant-flower-34058","finished","-","maxa-schwarzer","","2020-06-22T16:52:41.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","frostbite","1","84","","","101","0","50000","0","false","frostbite","1","27000","84","","","101","0","84","0","1","0","1","0","frostbite","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_base_aug","1","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","6.781230494044963","6.781230494044963","7.052563544702884","6.797568590281304","5.847564380027338","0.18003778874941748","2791.1","2791.1","2791.1","3.40057385229541","3.40057385229541","3400","3015","200","10.360699353857848","10.360699353857848","0.6384588359292658","0.6384588359292658","620.494794498713","","951.66","951.66","1011","973.5","437","72.14945876442872","0.19308250840716065","","","146.52","","","","","","","146.52","","","","","","","","","","","100000","0.3821816143259406","","","","","","0.768706813698262","","","","","","0.036019980334769934","","0","","","","","",""
"flowing-fog-33818","3m9v5or2","flowing-fog-33818","finished","-","ankeshanand","","2020-06-22T00:14:03.000Z","10180","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","1","0.25","1","256","1","2","nature","true","kangaroo","1","84","","","101","0","5000","0","false","kangaroo","1","27000","84","","","101","0","84","0","0","0","1","0","kangaroo","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","","1","in","0","0.00015","valid","1","0","32","1","","1000000","50000000","","1","1","28000","100","1","1000","0.01","101","","0","0","","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.25953809593412075","0.25953809593412075","0.28547646151544287","0.2621398995442067","0.21210662572888617","0.016091344831469533","1979.3103448275865","1979.3103448275865","1979.3103448275865","2.649952350924772","2.649952350924772","4600","2000","1000","0.28817439366441183","0.28817439366441183","0.6460980036297641","0.6460980036297641","845.83332113033","","951.5172413793103","951.5172413793103","1810","951","639","272.7471508988215","0","","","9.89655172413793","","","","","","","9.89655172413793","","","","","","","","","","","100000","0.11516930349953472","","","","","","0.3683358702734113","","","","","","0","","0","","","","","",""
"hardy-frost-35155","ic35qk0y","hardy-frost-35155","finished","-","maxa-schwarzer","","2020-06-24T19:14:19.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","0.01","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","up_n_down","1","84","","","88","0","50000","0","false","up_n_down","1","27000","84","","","88","0","84","0","1","0","1","0","up_n_down","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","ema_target_control","0","0","1","0.01","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","5.366671864880572","5.366671864880572","6.371467689221857","5.415712403504333","4.715438022179253","0.32110903943351526","2913.7","2913.7","2913.7","1.0154863481228669","1.0154863481228669","6920","2420","1060","0.300444298588847","0.300444298588847","0.21329235290955031","0.21329235290955031","1185.6666099709478","","951.18","951.18","1451","945.5","673","152.58999836162263","0","","","48.7","","","","","","","48.7","","","","","","","","","","","100000","0.31590907186567785","","","","","","0.9255906967133284","","","","","","0","","0","","","","","",""
"likely-field-34506","uv938kk5","likely-field-34506","finished","-","maxa-schwarzer","","2020-06-23T21:26:50.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","demon_attack","1","84","","","444","0","50000","0","false","demon_attack","1","27000","84","","","444","0","84","0","1","0","1","0","demon_attack","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_base_aug_control","1","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.2428578200898532","2.2428578200898532","3.484896974799525","2.2387425936924923","0.5749166081229712","0.5826997304429292","269.5","269.5","269.5","0.32986794043270584","0.32986794043270584","1360","220","40","0.012281747899862956","0.012281747899862956","0.06454450492055638","0.06454450492055638","193.6924107960867","","950.42","950.42","2176","842","271","394.88183498358086","0","","","21.64","","","","","","","21.64","","","","","","","","","","","100000","0.2063502207584679","","","","","","0.6452972718000412","","","","","","0","","0","","","","","",""
"sleek-dream-35957","nqdywok7","sleek-dream-35957","finished","-","maxa-schwarzer","","2020-06-26T02:22:48.000Z","75","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","road_runner","1","84","","","444","0","50000","0","false","road_runner","1","27000","84","","","444","0","84","0","1","0","1","0","road_runner","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.6852257285095769","1.6852257285095769","2.363310476271107","1.679858194834245","1.067145718391669","0.295735729200114","8146","8146","8146","0.8483600146008239","0.8483600146008239","13300","8450","2400","0.4458359595516702","0.4458359595516702","1.0384247143677794","1.0384247143677794","2721.0814026779867","","949.88","949.88","1227","1038.5","475","215.96019448037177","0.08266706583189079","","","36.02","","","","","","","36.02","","","","","","","","","","","100000","0.2737349760578014","","","","","","0.02833366672503471","","","","","","0.03982554296486778","","0","","","","","",""
"polar-voice-35956","mok334f6","polar-voice-35956","finished","-","maxa-schwarzer","","2020-06-26T02:22:35.000Z","12","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","gopher","1","84","","","101","0","50000","0","false","gopher","1","27000","84","","","101","0","84","0","1","0","1","0","gopher","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.5947638061118551","0.5947638061118551","0.7465668759764567","0.6411503976386905","0.3746599540106401","0.10726712068736216","523.8","523.8","523.8","2.896626768226333","2.896626768226333","1420","340","120","0.0322182416731216","0.0322182416731216","0.1235324144971924","0.1235324144971924","331.3330046946727","","949.55","949.55","1542","736","446","371.8402714876375","0.07127242801263928","","","20.19","","","","","","","20.19","","","","","","","","","","","100000","0.6484411114845425","","","","","","0.03828522609571519","","","","","","0.02699338127090596","","0","","","","","",""
"mild-waterfall-34547","sff7dkw8","mild-waterfall-34547","finished","-","maxa-schwarzer","","2020-06-23T21:30:19.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","seaquest","1","84","","","420","0","50000","0","false","seaquest","1","27000","84","","","420","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_base_control","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.8673059642943977","1.8673059642943977","2.068852282843976","1.8250248626617465","1.706950125462338","0.11161982294171896","358.8","358.8","358.8","1.0164508225411268","1.0164508225411268","600","370","200","0.05565777368905243","0.05565777368905243","0.006916541824356992","0.006916541824356992","65.89810315934747","","949.32","949.32","1500","940.5","550","133.96379212309571","0","","","17.91","","","","","","","17.91","","","","","","","","","","","100000","0.26055079983696344","","","","","","0.5332395574375987","","","","","","0","","0","","","","","",""
