"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScoreAverage","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNormalized","GameScoreStd","Iteration","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"young-forest-12975","109azgpn","young-forest-12975","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:57.000Z","12356","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.5357038939713785","3.807011390708978","3.634638791971324","1.9910855824635116","0.22354778028104216","152.5","220","150","60","0.18717011774259035","29.94578434437809","","887.85","5861","745","571","649.5266641947811","0","","","","","","","","","","","","","","","","","","","100000","0.1870297687379643","","","","","","0.6132826688401402","","","","","","0","","0","","","","","",""
"polished-waterfall-12973","1md2ab5c","polished-waterfall-12973","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:56.000Z","7175","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","15.771223162948512","18.03418418311103","15.74139631341008","11.41096669681412","0.98759550579607","710.7","1330","655","480","0.0699865215437905","200.65520177657993","","673.74","979","653","520","110.69287420606622","0","","","","","","","","","","","","","","","","","","","100000","0.5445947023225948","","","","","","0.6472961381480098","","","","","","0","","0","","","","","",""
"fiery-forest-12972","2uii2poo","fiery-forest-12972","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:55.000Z","7150","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.20249574753237684","0.26297695374213886","0.20920507502503233","0.13090735031032702","0.041857741390585075","1576","2700","1600","1200","0.5108950720750922","281.1120772930256","","835.29","1192","868","682","97.59275536636927","0","","","","","","","","","","","","","","","","","","","100000","0.16743319088667633","","","","","","0.4230935818951577","","","","","","0","","0","","","","","",""
"giddy-violet-12971","18whnazp","giddy-violet-12971","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:55.000Z","7995","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","boxing","1","84","","0","0","false","boxing","1","27000","84","","0","84","0","","0","0","boxing","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.27462131976158466","2.782821707180031","0.46254887648533494","-6.43577215613722","1.4565427526074364","2.31","18","1","-9","0.18416666666666667","4.912626588699777","","1781.97","1786","1782","1778","2.1422184762530643","0","","","","","","","","","","","","","","","","","","","100000","0.4265793642148375","","","","","","0.8750550309896469","","","","","","0","","0","","","","","",""
"hearty-lion-12970","1mfy5mkg","hearty-lion-12970","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:54.000Z","6390","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.1422909155773799","0.3848974909953041","0.13533300490703207","0","0.12128380666443406","100.5","300","100","0","0.26113951789627465","57.22543140947039","","681.73","1168","658","409","143.04222138935063","0","","","","","","","","","","","","","","","","","","","100000","0.19964526802878824","","","","","","0.4400560114108026","","","","","","0","","0","","","","","",""
"comic-hill-12966","w6lapvud","comic-hill-12966","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","6354","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.17288588775365937","0.35758439334644565","0.1962915140230253","0","0.09948773678981696","83.5","150","100","0","0.19905040175310448","40.65402809070707","","458","781","428.5","348","95.54611452068576","0","","","","","","","","","","","","","","","","","","","100000","0.20119296676237136","","","","","","0.4710540665157139","","","","","","0","","0","","","","","",""
"distinctive-plasma-12963","gm87v005","distinctive-plasma-12963","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","6191","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","15.739653823342971","18.04395916422938","15.780998867910016","12.70582182050647","0.972960042899452","640.9","1600","550","480","0.0598704329048247","190.971699474032","","704.37","1033","651.5","451","129.85758776444294","0","","","","","","","","","","","","","","","","","","","100000","0.5711559413138777","","","","","","0.7041885581914336","","","","","","0","","0","","","","","",""
"treasured-galaxy-12964","agz10j62","treasured-galaxy-12964","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","15082","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","","0","0","crazy_climber","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","6.427164511839936","6.744053468187587","6.47213591530636","0.8626953794586995","0.5837890753766454","18971","29400","17300","7300","0.3269804262861842","6505.171711799774","","4196.72","9885","3723","1780","1912.158665383184","0","","","","","","","","","","","","","","","","","","","100000","0.26186990937180815","","","","","","0.6393910672783851","","","","","","0","","0","","","","","",""
"stellar-jazz-12964","3dtkombe","stellar-jazz-12964","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","24966","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","","0","0","breakout","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.8030077809546183","2.2960627445136645","1.606093024521115","1.5984878348289098","0.25594618375954875","11.66","39","11","6","0.3458333333333334","6.766417072572456","","3302.55","14108","2194","392","3200.722722683113","0","","","","","","","","","","","","","","","","","","","100000","0.2299671624733135","","","","","","0.4838328553766012","","","","","","0","","0","","","","","",""
"glamorous-music-12969","2khx474u","glamorous-music-12969","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","7371","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","","0","0","freeway","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","2044.57","2048","2045","2041","2.1225220846907575","0","","","","","","","","","","","","","","","","","","","100000","0.0006503408688626223","","","","","","0.007848964439553675","","","","","","0","","0","","","","","",""
"pretty-haze-12968","2kcgioxz","pretty-haze-12968","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","9721","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","6.176847311365745","6.964428114142963","5.999071774141138","2.047742709068776","0.630493092272866","926.1","1060","980","460","1.2341318175666531","133.06310532976448","","1807.53","2097","1835","1330","144.49591378305476","0","","","","","","","","","","","","","","","","","","","100000","0.2578098836913705","","","","","","0.7661502120062709","","","","","","0","","0","","","","","",""
"golden-dust-12967","29p1ekmp","golden-dust-12967","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:53.000Z","6309","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","16.472577774324638","17.812907430163573","16.45900089973165","15.145359620185308","0.6652732075994925","656.4","1240","590","500","0.06211684227307642","134.1455925477986","","791.76","1356","739","444","157.42878516967602","0","","","","","","","","","","","","","","","","","","","100000","0.5077604128692299","","","","","","0.635047318636626","","","","","","0","","0","","","","","",""
"glamorous-disco-12962","3kufvpmz","glamorous-disco-12962","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:52.000Z","7172","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","","0","0","qbert","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.191329047568337","3.335789472259688","3.1895203318447884","2.675036639787544","0.08900582834766062","150","150","150","150","-0.001045812611446758","0","","376.06","452","367","319","23.526929251391905","0","","","","","","","","","","","","","","","","","","","100000","0.17920704705510287","","","","","","0.4885476172171533","","","","","","0","","0","","","","","",""
"ethereal-fire-12960","2wksbgb9","ethereal-fire-12960","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:52.000Z","9862","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","","0","0","battle_zone","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.4498898144638733","0.7494879684461335","0.45125137781669417","0.13810694644424937","0.18690955992499345","10130","22000","11000","2000","0.22309956212762905","4043.896635672084","","1745.26","3538","1687.5","993","405.9715906316598","0","","","","","","","","","","","","","","","","","","","100000","0.19038215548843143","","","","","","0.62006471908167","","","","","","0","","0","","","","","",""
"azure-meadow-12960","2asfvsp7","azure-meadow-12960","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:52.000Z","12032","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.5992800441498151","0.8258041548680803","0.7130271751268626","0.2775035964808065","0.18921865170720248","289.2","800","320","100","0.014664253561650176","174.13603877428707","","1476.22","9921","985","539","1641.46258915639","0","","","","","","","","","","","","","","","","","","","100000","0.24606227189153432","","","","","","0.7453710678324104","","","","","","0","","0","","","","","",""
"magic-sun-12956","3t095p0q","magic-sun-12956","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:51.000Z","13551","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","","0","0","battle_zone","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.7043255835864027","1.308390231525651","0.6791556077595567","0.18149896131657467","0.23550988588491695","8720","27000","7000","3000","0.18261431340176584","4543.302763409016","","1554.22","3152","1529","955","337.0839236748024","0","","","","","","","","","","","","","","","","","","","100000","0.19029921269081532","","","","","","0.6212556094117463","","","","","","0","","0","","","","","",""
"expert-sea-12959","3d3203zt","expert-sea-12959","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:51.000Z","9792","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","boxing","1","84","","0","0","false","boxing","1","27000","84","","0","84","0","","0","0","boxing","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","-0.021578654802682465","1.9951290318884412","-0.08227660397738051","-1.7626037335606088","0.8725128170359815","-0.94","18","-0.5","-19","-0.08666666666666667","6.440217387635296","","1782.02","1786","1782","1778","2.163238313270177","0","","","","","","","","","","","","","","","","","","","100000","0.3688417955417186","","","","","","0.9516374112412334","","","","","","0","","0","","","","","",""
"visionary-water-12957","37izvjb0","visionary-water-12957","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:51.000Z","7384","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","assault","1","84","","0","0","false","assault","1","27000","84","","0","84","0","","0","0","assault","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.9735914703832735","6.282599820651819","3.908842986899716","2.0070603019945774","0.8305253411324219","339.99","525","336","147","0.22630869899923017","83.29855881106228","","592.99","1038","590","224","135.02892245737578","0","","","","","","","","","","","","","","","","","","","100000","0.3492232202107087","","","","","","0.8139540557697416","","","","","","0","","0","","","","","",""
"glad-lion-12957","2w70ppwz","glad-lion-12957","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:09:51.000Z","10769","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","assault","1","84","","0","0","false","assault","1","27000","84","","0","84","0","","0","0","assault","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","3.227992000755945","5.321296027357397","3.2458084928013733","0.9888033637016992","0.8592799171903889","380.52","630","378","84","0.3043110084680523","128.5049010738501","","725.55","1376","688","290","239.5214134477333","0","","","","","","","","","","","","","","","","","","","100000","2.083846784123778","","","","","","0.7863904455006122","","","","","","0","","0","","","","","",""
"resilient-voice-12953","ki9jpm83","resilient-voice-12953","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:49.000Z","7086","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","assault","1","84","","0","0","false","assault","1","27000","84","","0","84","0","","0","0","assault","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.6935546782630793","5.844889586784159","3.7211445967340167","1.8569716825205416","0.7560471481556912","356.58","588","357","168","0.2582371054657428","84.52232604466111","","615.01","869","631","254","117.13995859654382","0","","","","","","","","","","","","","","","","","","","100000","0.3754287869550288","","","","","","0.7854744883649051","","","","","","0","","0","","","","","",""
"swift-dew-12953","3ssm3paq","swift-dew-12953","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:09:49.000Z","11069","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","","0","0","demon_attack","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","2.1824020386723","3.6225690873632352","1.9702234740187827","0.8472595215813844","0.6951731356471968","205","820","175","70","0.029083512012754963","141.3802809389762","","1047.2626262626263","10108","814","328","1065.4820845239904","0","","","","","","","","","","","","","","","","","","","100000","0.33531565065160396","","","","","","0.7320048584900797","","","","","","0","","0","","","","","",""
"twilight-dawn-12952","2y6t20nn","twilight-dawn-12952","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:09:47.000Z","14578","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","5.924763682905906","6.100824216911724","5.971334084623493","4.279065795860847","0.17769617522431344","766.2","920","775","260","1.0177290567059143","98.36442446331908","","1673.95","1914","1710","1351","139.83585913491575","0","","","","","","","","","","","","","","","","","","","100000","0.8062388440072537","","","","","","0.7487229972273112","","","","","","0","","0","","","","","",""
"vivid-feather-12951","3ndwbccp","vivid-feather-12951","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:09:44.000Z","15988","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","0.2184308781349616","0.41787540665796064","0.2859608603822828","0","0.14638788412832177","235","500","200","0","0.7523739956172388","99.37303457175896","","1095.55","1752","1076.5","542","258.14044142675516","0","","","","","","","","","","","","","","","","","","","100000","1.145010623981059","","","","","","0.37067847709804774","","","","","","0","","0","","","","","",""
