"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"prime-darkness-20524","49i82hcp","prime-darkness-20524","finished","-","maxa-schwarzer","","2020-06-04T16:12:40.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","ms_pacman","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","11.34452144634941","11.34452144634941","13.009348358519414","11.79248301050449","7.584718342732256","1.0466694020346985","961.2","961.2","1366.6","0.7291480820695808","1.181199821587868","1640","950","330","0.3263462594200729","0.5286719568797724","0.09841518293875956","0.15942988727179686","277.1904760268649","","636.68","636.68","922","631","368","93.44612137483288","0","","","76.65","","","","","","","76.65","","","","","","","","","","","100000","1.9598083361513912","","","","","","0.6031279786497354","","","","","","0","","0","","","","","",""
"devout-lion-20523","56mnw832","devout-lion-20523","finished","-","maxa-schwarzer","","2020-06-04T16:12:32.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","up_n_down","1","84","","0","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","up_n_down","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","5.130492462565237","5.130492462565237","6.644718169526921","5.140481354960361","3.6325061192003223","0.44893702776569144","3142.7","3142.7","19002.4","1.113182593856655","7.879266211604096","5560","3135","1700","0.3293489511019109","2.331179158357105","0.23381243391458623","1.6549579741572429","695.2767146971053","","1127.36","1127.36","1601","1153","533","170.48046926261085","0","","","60.12","","","","","","","60.12","","","","","","","","","","","100000","2.130913744021952","","","","","","0.9367840823799372","","","","","","0","","0","","","","","",""
"fragrant-vortex-20522","6ta1pcsz","fragrant-vortex-20522","finished","-","maxa-schwarzer","","2020-06-04T16:12:22.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","1","0","0","demon_attack","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","2.0407113824207457","2.0407113824207457","3.2099534463813333","2.042553816746824","0.8100520803859147","0.3674613210354232","220.65","220.65","319.45","0.19261028378758083","0.47021635290812025","1200","160","30","0.007171327244766659","0.017507244557428157","0.03768761339270989","0.09200615756776072","185.72917783697855","","991.13","991.13","2589","934","216","465.7135311540776","0","","","18.4","","","","","","","18.4","","","","","","","","","","","100000","3.683959999257326","","","","","","0.744494866681844","","","","","","0","","0","","","","","",""
"copper-shadow-13900","8l4e89xj","copper-shadow-13900","finished","-","maxa-schwarzer","","2020-05-30T15:25:44.000Z","87563","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","0","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","445","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","5.117489164341309","5.414737327343711","5.149361321125994","4.685321620819793","0.18363476024031933","","16262.5","","","","19700","15500","15400","","","0.21885192563346093","","1677.9215336471857","","","2748.0384615384614","4028","2598","1988","733.5831703027812","0","","","","","","","","","","","","","","","","","","","","","100000","0.7645626844756305","","","","","","0.6783758272714913","","","","","","0","","0","","","","","",""
"expert-sponge-13899","ugmxbij5","expert-sponge-13899","finished","-","maxa-schwarzer","","2020-05-30T15:25:31.000Z","87573","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","445","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","2.696356741899243","3.786580172085658","1.9604514711901224","1.7522537050257443","0.866232366381018","","7950","","","","12200","4200","3800","","","-0.1129989740068426","","4060.8742901005935","","","2653.99","3113","2555","2383","263.5327491982733","0","","","","","","","","","","","","","","","","","","","","","100000","0.8020495857544243","","","","","","0.6914594515025616","","","","","","0","","0","","","","","",""
"serene-sponge-13898","9mmk3and","serene-sponge-13898","finished","-","maxa-schwarzer","","2020-05-30T15:25:15.000Z","87586","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","448","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","5.361910114000323","6.496316473558156","6.118611048235191","3.694205357677275","1.163747423359936","","21836","","","","27100","25500","11400","","","0.4413567062825114","","6134.8108365295175","","","3361.63","4382","2992","2701","703.8703098582862","0","","","","","","","","","","","","","","","","","","","","","100000","0.8163785220257938","","","","","","0.6460867062855512","","","","","","0","","0","","","","","",""
"crisp-shape-13896","svts0r4c","crisp-shape-13896","finished","-","maxa-schwarzer","","2020-05-30T15:25:01.000Z","87583","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","0","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","448","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","5.932726702767378","6.322096521107955","5.912759464032375","5.566745663569376","0.20638375705178164","","20656.435643564357","","","","29900","18100","17500","","","0.3942662409752267","","4673.972928775644","","","3633.3069306930697","5382","3749","2341","1089.099043969706","0","","","","","","","","","","","","","","","","","","","","","100000","0.902963925883919","","","","","","0.7140451846189797","","","","","","0","","0","","","","","",""
"worthy-wood-13894","5i08izz0","worthy-wood-13894","finished","-","maxa-schwarzer","","2020-05-30T15:24:46.000Z","87592","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","0","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","446","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","3.8702906013004927","5.75808521071124","3.503679853887241","2.6104079476852142","1.118366040901258","","13531","","","","15800","12600","11500","","","0.10980522098774796","","1724.9750722836548","","","2707.07","3727","2682","1959","641.4763168660241","0","","","","","","","","","","","","","","","","","","","","","100000","0.8465251229844988","","","","","","0.6816946001846343","","","","","","0","","0","","","","","",""
"restful-smoke-13893","q6hxf6pm","restful-smoke-13893","finished","-","maxa-schwarzer","","2020-05-30T15:24:33.000Z","87600","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","446","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","2.88885902718837","5.896239686667999","5.45882193388372","0.007971549428765705","2.820511214099403","","23183","","","","29700","23300","15900","","","0.4951315227415176","","5011.926874965356","","","3534.33","5453","2969","2058","1249.7504635326204","0","","","","","","","","","","","","","","","","","","","","","100000","0.8038183662123978","","","","","","0.6330419062968343","","","","","","0","","0","","","","","",""
"fallen-frog-13892","fsbes0yy","fallen-frog-13892","finished","-","maxa-schwarzer","","2020-05-30T15:24:20.000Z","87610","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","447","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","6.525568840811264","6.871502613230584","6.512731555734972","6.256103838442574","0.16884592948695928","","28513","","","","33500","31900","16000","","","0.7079153176386986","","6679.336119705311","","","9347.93","27001","4092","3733","9155.72108930258","0","","","","","","","","","","","","","","","","","","","","","100000","0.7395638165935874","","","","","","0.5997479075130075","","","","","","0","","0","","","","","",""
"grateful-valley-13890","p03svyzf","grateful-valley-13890","finished","-","maxa-schwarzer","","2020-05-30T15:23:53.000Z","87622","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","0","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","6.602339569884177","7.006022018298808","6.5960306564946585","6.2067578713968805","0.21780343080561831","","27547","","","","34300","33500","15600","","","0.6693507499331307","","8772.393687016105","","","3658.08","4246","4087","2741","673.0220899792221","0","","","","","","","","","","","","","","","","","","","","","100000","0.8015499271966517","","","","","","0.5930723560508341","","","","","","0","","0","","","","","",""
"dulcet-dream-13889","ppwmf6jy","dulcet-dream-13889","finished","-","maxa-schwarzer","","2020-05-30T15:23:41.000Z","87627","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","0","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","447","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","5.187690251831317","6.515823805119587","5.140115680978656","4.033946135015178","1.0172802951150572","","16167","","","","30700","13600","11600","","","0.2150393829669167","","6814.705496204513","","","2941.62","4190","2705","2206","620.2870267867933","0","","","","","","","","","","","","","","","","","","","","","100000","0.7921119541745633","","","","","","0.6494821638219058","","","","","","0","","0","","","","","",""
"absurd-shape-13888","j40uiy76","absurd-shape-13888","finished","-","maxa-schwarzer","","2020-05-30T15:23:28.000Z","87636","","0","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","4.847837865058048","5.861360514978673","5.4294275039263775","3.862197196267524","0.8075892645093985","","7948","","","","8500","8500","6200","","","-0.11307881783231996","","982.2911991868806","","","3298.24","4015","3570","2708","526.2677668259761","0","","","","","","","","","","","","","","","","","","","","","100000","0.8092669427528978","","","","","","0.6201677789930254","","","","","","0","","0","","","","","",""
"apricot-valley-13463","1gokzw6e","apricot-valley-13463","finished","-","ankeshanand","nature encoder 64/32","2020-05-28T03:53:14.000Z","10860","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","","0","0","demon_attack","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","2.2768682783935343","3.723952348517942","2.3569552226515165","0.704990755934687","0.736600690421742","","190.25","","","","1280","160","30","","","0.020974215185001928","","143.30103802834088","","","838.31","5034","777","257","510.80649359615626","0","","","","","","","","","","","","","","","","","","","","","100000","2.972914318010211","","","","","","0.7224696586944163","","","","","","0","","0","","","","","",""
"radiant-water-13446","l4b1vo2s","radiant-water-13446","finished","-","ankeshanand","nature encoder 64/32","2020-05-28T03:31:15.000Z","32395","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","","0","0","chopper_command","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","3.6425674244096062","4.3708375115520965","3.870765077246942","1.6599644598015104","0.6151576381746462","","3150","","","","7400","3300","900","","","0.35564408222843935","","945.6557015544043","","","1151.9558823529412","2308","1172","260","340.52798251709453","0","","","","","","","","","","","","","","","","","","","","","100000","18.083394740578537","","","","","","0.3996276842065156","","","","","","0","","0","","","","","",""
"dark-jazz-13120","2btkhfaj","dark-jazz-13120","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:58:11.000Z","17625","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","up_n_down","1","84","","0","0","false","up_n_down","1","27000","84","","0","84","0","","0","0","up_n_down","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","6.135897356729378","6.899689616334522","6.20409253175582","5.307465595627217","0.4669738850638944","","9069.1","","","","20140","7740","3630","","","0.7648613774440403","","3472.7323809933873","","","2086.55","4246","2092.5","960","737.9907502807878","0","","","","","","","","","","","","","","","","","","","","","100000","2.3799542226329446","","","","","","0.9448511327698826","","","","","","0","","0","","","","","",""
"spring-dawn-13121","1hbwhxk9","spring-dawn-13121","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:58:11.000Z","11214","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","up_n_down","1","84","","0","0","false","up_n_down","1","27000","84","","0","84","0","","0","0","up_n_down","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","5.901066233813184","6.7734996498585165","5.895710050087716","5.5107670351459195","0.20309006161039383","","4370.9","","","","10550","3840","2870","","","0.34386816968046013","","1210.228982465715","","","1175.23","2503","1096","830","244.3065228355559","0","","","","","","","","","","","","","","","","","","","","","100000","2.7957929580673575","","","","","","0.975193601936102","","","","","","0","","0","","","","","",""
"solar-cherry-13115","27glp4d2","solar-cherry-13115","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:42:22.000Z","12039","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","","0","0","freeway","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","1.1671590620281946","1.4337463035452072","1.0358728890803088","0.9459522405525744","0.18635950491543168","","29.02","","","","31","29","27","","","0.9804054054054052","","0.9693296652842108","","","2044.18","2048","2044","2041","2.3340094258592874","0","","","","","","","","","","","","","","","","","","","","","100000","1.5936385857865214","","","","","","0.4950190590970218","","","","","","0","","0","","","","","",""
"rare-sea-13119","228jeh7j","rare-sea-13119","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:42:22.000Z","9126","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","6.3632173396286","6.964116852336149","6.530311807254767","5.426817526957121","0.4425053401158761","","250.3","","","","280","260","220","","","0.043354022719287975","","12.685030547854426","","","494.9","608","491.5","439","27.41441226800239","0","","","","","","","","","","","","","","","","","","","","","100000","0.9092990388512612","","","","","","0.7941802160277963","","","","","","0","","0","","","","","",""
"gallant-voice-13118","1t93u0sz","gallant-voice-13118","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:42:22.000Z","17272","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","","0","0","breakout","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.840111361118916","1.2054882412347696","1.008427138132028","0.5275348764099708","0.24337624093005347","","3.9239130434782608","","","","9","3","2","","","0.0772192028985507","","2.794535411540102","","","2340.195652173913","13389","250","200","4162.143859262735","0","","","","","","","","","","","","","","","","","","","","","100000","1.5005232584156096","","","","","","0.34017815595939754","","","","","","0","","0","","","","","",""
"azure-fire-13117","1mii769u","azure-fire-13117","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:42:22.000Z","12568","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.3869664566078508","0.6245451286766212","0.3412393373634542","0.30711024903124706","0.10504412832620158","","335.2","","","","600","320","180","","","0.036010951784305516","","96.3377392302726","","","1044.04","2630","965","810","247.229404400043","0","","","","","","","","","","","","","","","","","","","","","100000","0.8303471258580685","","","","","","0.628089470179379","","","","","","0","","0","","","","","",""
"smooth-resonance-13114","1m79grhu","smooth-resonance-13114","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-28T00:42:22.000Z","10393","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.4780410947106693","0.8236254537571969","0.4957138289050788","0.2111401982399145","0.13648954178169537","","308","","","","1080","350","100","","","0.02338855631351802","","215.81473536345936","","","1426.72","12068","877.5","706","1515.1799634366869","0","","","","","","","","","","","","","","","","","","","","","100000","1.0813586537569762","","","","","","0.7384703705050051","","","","","","0","","0","","","","","",""
