"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"lemon-oath-12765","3b718g4j","lemon-oath-12765","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T20:00:06.000Z","7614","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","16.91148849198573","18.38367175808712","17.295386462110184","12.600418815369062","1.207000017687545","","894.1","","","","1760","710","460","","","0.0965666169074914","","393.6142654935159","","","818.44","1235","778.5","559","125.07368388274168","0","","","","","","","","","","","","","","","","","","","","","100000","0.3561095987305045","","","","","","0.5155543937005103","","","","","","0","","0","","","","","",""
"fluent-firefly-21776","2lmrbgq9","fluent-firefly-21776","finished","-","maxa-schwarzer","","2020-06-06T02:17:05.000Z","6","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","1","0","0","alien","1","0","","0.75","1","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","","0","0","2000","1","0","standard","0","1","3","0.5","0","","","","","","","","18.32030160251487","18.32030160251487","19.74550832170219","18.379787359758858","14.073056956086216","0.6948501314304145","886.2","886.2","1039.6","1.2856863893770751","1.585237258347979","2260","685","440","0.23173307053357745","0.28572434182739687","0.09542167277786635","0.11765387904172524","386.1056332145388","","639.79","639.79","983","599","440","120.10123188377378","0.018283590207319504","","","67.58","","","","","","","67.58","","","","","","","","","","","100000","2.839833137959242","","","","","","0.738923434650153","","","","","","1.0403393174983562","","0","","","","","",""
"different-night-12868","1tx76yzl","different-night-12868","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:00:45.000Z","25669","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","","0","0","breakout","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.979656731331414","1.5056255586540908","0.7875358055605151","0.7323033696543974","0.2973459108663074","","4.421052631578948","","","","7","4","2","","","0.0944809941520468","","1.872678618384968","","","6086","15361","5387","341","4252.261461486359","0","","","","","","","","","","","","","","","","","","","","","100000","1.418565771690011","","","","","","0.4147174745734782","","","","","","0","","0","","","","","",""
"comic-dew-11264","1zrel4gm","comic-dew-11264","finished","NCE / classifier fixes","maxa-schwarzer","","2020-05-27T04:27:04.000Z","6014","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","4.622535665241967","5.0005097932508304","4.62478371966596","4.015287738531559","0.18464731104584653","","167.04","","","","216","154","104","","","0.09408881367800664","","40.92869897761228","","","918.57","1159","854.5","636","144.76969676006095","0","","","","","","","","","","","","","","","","","","","","","100000","1.482360769702494","","","","","","0.8923893126696348","","","","","","0","","0","","","","","",""
"curious-universe-21821","ymy75bhy","curious-universe-21821","finished","-","maxa-schwarzer","","2020-06-06T02:23:34.000Z","6","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","1","0","0","alien","1","0","","0.75","1","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","16.40325357049755","16.40325357049755","18.85681708389865","16.591946899362032","14.111139028182391","1.24769205693058","872.2","872.2","872.2","1.2583479789103695","1.2583479789103695","2230","820","590","0.22680557510910887","0.22680557510910887","0.09339265786460677","0.09339265786460677","275.25471839734195","","779.26","779.26","1135","786.5","562","128.51518353875545","0.17516181173659862","","","80.2","","","","","","","80.2","","","","","","","","","","","100000","3.4124799133241175","","","","","","0.650604020466283","","","","","","1.2642522855602203","","0","","","","","",""
"easy-violet-20604","93v89tfr","easy-violet-20604","finished","-","maxa-schwarzer","","2020-06-04T16:27:59.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","ms_pacman","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","13.157892789524867","13.157892789524867","14.018513007744406","13.20524412907108","9.202580187628744","0.6384387204831486","926.1","926.1","1901.1","0.6900089206066012","1.777207850133809","1390","930","570","0.30882866696611266","0.7954284573538952","0.09313245940129132","0.23987477988651928","145.53277981265938","","693.72","693.72","1102","672","503","96.65299581492548","0","","","78.27","","","","","","","78.27","","","","","","","","","","","100000","1.839186664771289","","","","","","0.6494913420174271","","","","","","0","","0","","","","","",""
"proud-frog-16671","nazftzy4","proud-frog-16671","finished","-","maxa-schwarzer","","2020-05-31T20:22:26.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","q_l1","false","0","","0","true","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","448","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","8.314795225672146","9.678805131344962","8.493317330053209","5.8698836252611235","0.9271148042796138","","972","","","","1500","850","350","","","0.0918813982371312","","298.8578257298945","","","394.96","561","368.5","254","85.62230083336934","0","","","","","","","","","","","","","","","","","","","","","100000","1.1829549499452114","","","","","","0.8819556157425046","","","","","","0","","0","","","","","",""
"true-puddle-20632","rzg9ffyn","true-puddle-20632","finished","-","maxa-schwarzer","","2020-06-04T22:24:42.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","one-way-gl","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","9.05867905366842","9.05867905366842","10.590722724293892","9.352582749829551","5.599828757912423","1.1802420047811355","960","960","1002.5","2.875766871165644","3.0387269938650308","1300","1000","350","0.12926577042399173","0.13659083074801792","0.09043444708379052","0.095559065751872","255.14701644346147","","388.03","388.03","614","405.5","193","80.43512354686851","0","","","18.99","","","","","","","18.99","","","","","","","","","","","100000","1.13157895167917","","","","","","0.919760662715137","","","","","","0","","0","","","","","",""
"ruby-plant-21757","ojhk6t02","ruby-plant-21757","finished","-","maxa-schwarzer","","2020-06-06T02:14:22.000Z","7","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","0.75","1","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","8.956080558945606","8.956080558945606","10.476454360477522","9.318448235914024","5.5141207804098125","1.1267454559289671","956","956","956","2.8604294478527605","2.8604294478527605","1400","1000","350","0.12857635298173042","0.12857635298173042","0.08995213003267699","0.08995213003267699","257.709138371149","","400.96","400.96","566","406","196","78.8223217115558","0.16423905624672772","","","18.87","","","","","","","18.87","","","","","","","","","","","100000","1.7199878476142882","","","","","","0.8785374813109637","","","","","","1.2050413786105811","","0","","","","","",""
"easy-wind-12599","1h5kioia","easy-wind-12599","finished","-","ankeshanand","nature encoder 64/64","2020-05-27T18:52:07.000Z","13055","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","5.621704860011793","5.891930565873388","5.659293610370938","4.024873210984249","0.2462542947555233","","158.47","","","","201","157","77","","","0.08908793837894613","","25.231906388539095","","","907.6","1012","937.5","682","88.89488174242655","0","","","","","","","","","","","","","","","","","","","","","100000","1.262109878000617","","","","","","0.8211155412882567","","","","","","0","","0","","","","","",""
"eternal-violet-21956","v0r7ke6u","eternal-violet-21956","finished","-","maxa-schwarzer","","2020-06-06T17:15:03.000Z","6","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","2","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","1","0","0","gopher","1","0","","0.5","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","","0","0","2000","1","0","standard","0","1","3","0.5","0","","","","","","","","0.4705014859685264","0.4705014859685264","0.553282043302823","0.4811656999051209","0.4007558400167493","0.04910556441658424","447","447","450.2","2.0609357997823725","2.0957562568008705","980","430","80","0.022923121611154142","0.023310418280402784","0.0878927096384983","0.08937769734094388","167.29315586717826","","1494.72","1494.72","7938","925","757","1428.4597374794992","0","","","18.54","","","","","","","18.54","","","","","","","","","","","100000","1.1109382194384934","","","","","","0.7253491431906819","","","","","","0","","0","","","","","",""
"earthy-cherry-13097","1jj3ywyc","earthy-cherry-13097","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:43:50.000Z","17052","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","16.676233668342096","17.73465281041331","16.922523734512104","14.57811812571402","0.8052551024095964","","832.1","","","","2260","755","450","","","0.08758097943448456","","300.0543117503897","","","712.37","1046","705","459","117.5211176767818","0","","","","","","","","","","","","","","","","","","","","","100000","2.5523239492431284","","","","","","0.6977742019630968","","","","","","0","","0","","","","","",""
"amber-smoke-12746","2y12w454","amber-smoke-12746","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T20:00:00.000Z","21041","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","","0","0","breakout","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","1.2313406473358273","1.6485846208744572","1.4244827805525502","0.3516092065580223","0.3442419748772246","","4.216494845360825","","","","8","4","1","","","0.0873782932416953","","1.4588994872474783","","","1266.659793814433","10791","239","150","2549.562270441279","0","","","","","","","","","","","","","","","","","","","","","100000","0.26034776606820526","","","","","","0.3397282782718539","","","","","","0","","0","","","","","",""
"stellar-energy-16673","ktq6etra","stellar-energy-16673","finished","-","maxa-schwarzer","","2020-05-31T20:22:33.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","q_l1","false","0","","0","true","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","445","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","8.147607861772876","9.64118932433759","8.316285709009215","5.812899300432965","0.947996784463516","","928","","","","1350","950","350","","","0.08657591067488214","","223.86603136697627","","","429.85","577","407","199","87.52341115381644","0","","","","","","","","","","","","","","","","","","","","","100000","1.2953253744632005","","","","","","0.8736538845956325","","","","","","0","","0","","","","","",""
"dashing-plant-12601","26enff06","dashing-plant-12601","finished","-","ankeshanand","nature encoder 64/64","2020-05-27T18:52:08.000Z","8840","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.1362445628762477","0.2352166292404101","0.13601650493181505","0","0.0802400734389711","","310","","","","800","200","0","","","0.08649011062688569","","297.15315916207254","","","387.93","610","336.5","268","121.9615722266649","0","","","","","","","","","","","","","","","","","","","","","100000","1.930850526124239","","","","","","0.24953334129229188","","","","","","0","","0","","","","","",""
"snowy-plant-12650","32rypse2","snowy-plant-12650","finished","-","ankeshanand","nature encoder 64/64","2020-05-27T18:52:48.000Z","10777","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","5.07242737520932","5.568199515323702","5.154608008944652","0.6841018075726859","0.5060628658939967","","153.77","","","","245","156","4","","","0.08634533465600747","","46.499431179316595","","","1210.11","1655","1268.5","748","317.83976765030513","0","","","","","","","","","","","","","","","","","","","","","100000","1.327920727905631","","","","","","0.8010885749161244","","","","","","0","","0","","","","","",""
"fast-smoke-12883","30w0vnd2","fast-smoke-12883","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:00:50.000Z","21185","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","17.11282202695609","18.172117248832524","17.02549600069613","15.843905273127866","0.5090455285553108","","821.9","","","","2860","640","550","","","0.08610269714053825","","350.92647378047724","","","583.31","917","585","395","79.03235982811091","0","","","","","","","","","","","","","","","","","","","","","100000","2.2910163559228183","","","","","","0.6277226944409311","","","","","","0","","0","","","","","",""
"unique-frog-12711","1zp5scw6","unique-frog-12711","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:50.000Z","7021","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","-0.7345673613549412","-0.23893645461471555","-0.8112605451135417","-0.9804541033446216","0.20191541734116153","","-17.67","","","","-11","-18","-20","","","0.08583569405099144","","2.2228585200142628","","","1703.38","7154","1660","1439","567.8469649474231","0","","","","","","","","","","","","","","","","","","","","","100000","0.14032250990085304","","","","","","0.5723093986406922","","","","","","0","","0","","","","","",""
"sparkling-bird-12833","2uexzmm4","sparkling-bird-12833","finished","-","ankeshanand","nature encoder 64/32","2020-05-27T22:00:37.000Z","25607","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","","0","0","chopper_command","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","3.19519684845835","3.928402539131443","3.2903765545831662","1.7150527981140575","0.3763689368799275","","1375","","","","3200","1200","600","","","0.08575599075538255","","560.2454819094929","","","447.97","1284","423.5","242","182.74197410556775","0","","","","","","","","","","","","","","","","","","","","","100000","6.983049848641455","","","","","","0.7348235764995217","","","","","","0","","0","","","","","",""
"likely-voice-20594","coay6m7n","likely-voice-20594","finished","-","maxa-schwarzer","","2020-06-04T16:26:28.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","1","0","0","alien","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","one-way-gl","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","17.892950320515016","17.892950320515016","19.629604629975596","17.903335911624506","15.778329802400885","0.8242692494183874","816.1","816.1","1033.8","1.1487990626830695","1.573911345440344","2750","800","630","0.2070603970153456","0.28368295086583134","0.08526210524790215","0.11681328714908912","226.80341708184204","","832.71","832.71","1040","808.5","467","134.55023559994237","0","","","77.28","","","","","","","77.28","","","","","","","","","","","100000","2.058638947431743","","","","","","0.662210381533578","","","","","","0","","0","","","","","",""
"absurd-shape-12610","ckwieo1w","absurd-shape-12610","finished","-","ankeshanand","nature encoder 64/64","2020-05-27T18:52:10.000Z","9426","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","18.767141983603477","19.76629036372922","18.89096499018065","16.54770520476558","0.6464284667682714","","813","","","","2220","810","520","","","0.0848128233742518","","165.24224641416615","","","941.96","1196","899","360","168.33454309796312","0","","","","","","","","","","","","","","","","","","","","","100000","2.349328137907386","","","","","","0.4597238421700895","","","","","","0","","0","","","","","",""
"sage-wood-16668","mfx1zwlr","sage-wood-16668","finished","-","maxa-schwarzer","","2020-05-31T20:22:15.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","q_l1","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","446","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","6.847562843426755","7.710244525847384","6.735888451523954","6.014846251381137","0.4308406624837213","","427.2","","","","1260","240","220","","","0.08478744583674903","","341.8159738806833","","","553.17","815","521","431","122.12584124582315","0","","","","","","","","","","","","","","","","","","","","","100000","0.8656868888109922","","","","","","0.8178983392104506","","","","","","0","","0","","","","","",""
